ID,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Cost_Contact,Revenue,Response,Education_num,Status_num,Age,age_bin,income_bin,Mnt_Fruits_min_max,Mnt_Meat_min_max,Mnt_sweet_min_max,Responded_any_time,Mnt_Wines_min_max,Mnt_Gold_Products_min_max,Mnt_Fish_min_max,Responded_old_campains,Responded
9145,1972.0,Graduation,Single,72504.0,0.0,1.0,06/04/2013,43,604.0,26.0,470.0,123.0,161.0,94.0,2.0,5.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,50.0,3.0,5.0,0.4045545880776959,0.1306532663316583,0.2720417633410673,0,0.4749034749034749,0.6121673003802282,0.2596685082872928,0,0.0
10906,1948.0,PhD,Together,46681.0,0.0,2.0,08/10/2013,52,269.0,15.0,69.0,15.0,19.0,38.0,2.0,4.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,5,74.0,4.0,3.0,0.18017414601473541,0.07537688442211056,0.03944315545243619,0,0.05791505791505792,0.07224334600760456,0.10497237569060773,0,0.0
4088,1962.0,PhD,Together,31497.0,0.0,1.0,06/12/2012,22,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,5,60.0,3.0,2.0,0.072337575351641,0.005025125628140704,0.015661252900232018,0,0.0501930501930502,0.0038022813688212928,0.011049723756906077,0,0.0
6001,1979.0,Graduation,Married,56775.0,0.0,1.0,02/01/2013,62,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,43.0,2.0,4.0,0.41125251172136634,0.17587939698492464,0.09222737819025521,0,0.22393822393822393,0.13307984790874525,0.09668508287292818,0,0.0
4084,1975.0,Graduation,Together,60934.0,0.0,1.0,17/01/2014,41,224.0,155.0,155.0,192.0,93.0,54.0,2.0,6.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,47.0,3.0,5.0,0.15003348961821836,0.7788944723618091,0.08932714617169372,0,0.7413127413127414,0.35361216730038025,0.14917127071823205,0,0.0
5172,1976.0,Master,Together,65104.0,0.0,1.0,14/11/2013,4,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,5,46.0,3.0,5.0,0.4943067649028801,0.0,0.1339907192575406,0,0.0501930501930502,0.07604562737642585,0.13812154696132595,0,0.0
10470,1979.0,Master,Married,40662.0,1.0,0.0,15/03/2013,0,40.0,2.0,23.0,0.0,4.0,23.0,2.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,43.0,2.0,3.0,0.02679169457468185,0.010050251256281407,0.012761020881670533,0,0.0,0.015209125475285171,0.06353591160220995,0,0.0
6875,1965.0,PhD,Together,32727.0,0.0,0.0,28/08/2012,38,167.0,13.0,180.0,86.0,13.0,70.0,2.0,7.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,5,57.0,3.0,2.0,0.11185532484929671,0.06532663316582915,0.10382830626450115,0,0.33204633204633205,0.049429657794676805,0.19337016574585636,0,0.0
8952,1953.0,Master,Married,65569.0,0.0,1.0,05/11/2012,96,397.0,46.0,288.0,20.0,38.0,70.0,2.0,6.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,69.0,4.0,5.0,0.26590756865371734,0.23115577889447236,0.16647331786542924,0,0.07722007722007722,0.1444866920152091,0.19337016574585636,0,0.0
10868,1951.0,Graduation,Widow,70792.0,0.0,0.0,06/02/2013,82,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,6,71.0,4.0,5.0,0.2304085733422639,0.22613065326633167,0.37877030162412995,0,0.4015444015444016,0.04182509505703422,0.3149171270718232,0,0.0
2162,1976.0,Graduation,Married,56939.0,0.0,1.0,18/09/2013,19,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,46.0,3.0,4.0,0.17146684527796383,0.1708542713567839,0.05916473317865428,0,0.3474903474903475,0.11026615969581749,0.13535911602209943,0,0.0
9260,1945.0,PhD,Married,70356.0,0.0,0.0,05/11/2012,20,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,77.0,5.0,5.0,0.9035498995311453,0.08040201005025126,0.14385150812064965,0,0.16602316602316602,0.060836501901140684,0.09116022099447513,0,0.0
4297,1969.0,Graduation,Together,23228.0,1.0,0.0,26/01/2014,71,13.0,2.0,18.0,6.0,1.0,0.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,53.0,3.0,1.0,0.0087073007367716,0.010050251256281407,0.009860788863109048,0,0.02316602316602317,0.0038022813688212928,0.0,0,0.0
6222,1967.0,Graduation,Married,22574.0,2.0,1.0,28/10/2013,28,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,55.0,3.0,1.0,0.016744809109176154,0.0,0.004060324825986079,0,0.007722007722007722,0.0,0.0055248618784530384,0,0.0
2308,1954.0,Graduation,Married,46734.0,0.0,1.0,18/11/2012,40,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,68.0,4.0,3.0,0.07367716008037509,0.02512562814070352,0.07888631090487239,0,0.1003861003861004,0.08745247148288973,0.08011049723756905,0,0.0
4328,1986.0,2n Cycle,Married,21955.0,1.0,0.0,07/09/2013,81,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,36.0,2.0,1.0,0.003348961821835231,0.005025125628140704,0.0034802784222737818,0,0.06563706563706564,0.053231939163498096,0.03038674033149171,0,0.0
10343,1991.0,2n Cycle,Single,61618.0,0.0,0.0,29/09/2012,27,605.0,91.0,399.0,0.0,45.0,205.0,2.0,3.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,2,31.0,2.0,5.0,0.40522438044206294,0.457286432160804,0.2308584686774942,0,0.0,0.17110266159695817,0.5662983425414364,0,0.0
378,1971.0,Graduation,Married,52531.0,0.0,0.0,30/12/2012,68,283.0,112.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,51.0,3.0,4.0,0.18955123911587407,0.5628140703517588,0.08700696055684454,0,0.1969111969111969,0.2737642585551331,0.3453038674033149,0,0.0
701,1971.0,Graduation,Married,73691.0,0.0,1.0,06/11/2013,58,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,51.0,3.0,6.0,0.4735432016075017,0.10552763819095477,0.14443155452436196,1,0.3281853281853282,0.1634980988593156,0.2016574585635359,0,1.0
4676,1951.0,Master,Widow,73705.0,0.0,2.0,05/03/2014,86,612.0,91.0,520.0,258.0,107.0,107.0,2.0,9.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,6,71.0,4.0,6.0,0.40991292699263226,0.457286432160804,0.30104408352668216,0,0.9961389961389961,0.4068441064638783,0.29558011049723754,0,0.0
8442,1985.0,Master,Married,19510.0,2.0,0.0,04/09/2013,63,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,37.0,2.0,1.0,0.006028131279303415,0.0,0.0034802784222737818,0,0.011583011583011584,0.015209125475285171,0.019337016574585635,0,0.0
7072,1973.0,Graduation,Married,67432.0,0.0,1.0,29/03/2013,69,432.0,79.0,341.0,177.0,136.0,170.0,2.0,8.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,49.0,3.0,5.0,0.289350301406564,0.3969849246231156,0.19721577726218098,0,0.6833976833976834,0.5171102661596958,0.46961325966850825,0,0.0
9710,1969.0,PhD,Divorced,58086.0,0.0,1.0,20/01/2013,80,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,3,53.0,3.0,4.0,0.4742129939718687,0.035175879396984924,0.03538283062645012,0,0.0,0.0,0.04143646408839779,0,0.0
679,1957.0,PhD,Married,37633.0,1.0,1.0,20/09/2012,49,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,65.0,4.0,3.0,0.0087073007367716,0.020100502512562814,0.011020881670533642,0,0.0,0.0,0.0027624309392265192,0,0.0
48,1964.0,Graduation,Together,55761.0,0.0,1.0,24/04/2014,97,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,58.0,3.0,4.0,0.09109176155391828,0.005025125628140704,0.0063805104408352666,1,0.0,0.011406844106463879,0.08839779005524862,0,1.0
2227,1958.0,2n Cycle,Together,26490.0,0.0,0.0,22/09/2012,92,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,5,64.0,4.0,2.0,0.030140656396517078,0.23618090452261306,0.029582366589327145,0,0.08108108108108109,0.07604562737642585,0.06906077348066297,0,0.0
2457,1975.0,Basic,Married,30801.0,0.0,1.0,26/10/2012,23,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,4,47.0,3.0,2.0,0.0053583389149363695,0.020100502512562814,0.002320185614849188,0,0.05791505791505792,0.0076045627376425855,0.03038674033149171,0,0.0
89,1975.0,2n Cycle,Married,22212.0,1.0,0.0,09/12/2013,49,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,47.0,3.0,1.0,0.003348961821835231,0.04522613065326633,0.011020881670533642,0,0.02316602316602317,0.030418250950570342,0.058011049723756904,0,0.0
5527,1987.0,Graduation,Together,50611.0,1.0,0.0,13/02/2013,25,4.0,12.0,11.0,3.0,13.0,15.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,35.0,2.0,4.0,0.0026791694574681848,0.06030150753768844,0.00580046403712297,0,0.011583011583011584,0.049429657794676805,0.04143646408839779,0,0.0
3783,1959.0,PhD,Married,52854.0,1.0,1.0,24/03/2014,43,105.0,0.0,10.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,63.0,4.0,4.0,0.07032819825853985,0.0,0.005220417633410673,0,0.0,0.0038022813688212928,0.0,0,0.0
9353,1959.0,Graduation,Single,62450.0,0.0,1.0,06/01/2014,61,515.0,47.0,267.0,62.0,66.0,38.0,2.0,5.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,63.0,4.0,5.0,0.34494306764902877,0.23618090452261306,0.154292343387471,1,0.23938223938223938,0.2509505703422053,0.10497237569060773,0,1.0
7375,1976.0,Graduation,Together,51369.0,0.0,1.0,25/10/2012,84,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,46.0,3.0,4.0,0.19892833221701273,0.035175879396984924,0.045243619489559156,0,0.0,0.04182509505703422,0.5027624309392265,0,0.0
5107,1973.0,PhD,Divorced,35860.0,1.0,1.0,19/05/2014,37,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,3,49.0,3.0,2.0,0.010046885465505693,0.0,0.004060324825986079,1,0.015444015444015444,0.0076045627376425855,0.055248618784530384,0,1.0
10264,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1.0
550,1952.0,Graduation,Divorced,62335.0,0.0,1.0,23/05/2013,87,243.0,131.0,217.0,85.0,6.0,26.0,2.0,3.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,70.0,4.0,5.0,0.16275954454119224,0.6582914572864321,0.12529002320185614,0,0.3281853281853282,0.022813688212927757,0.0718232044198895,0,0.0
10242,1966.0,PhD,Together,47472.0,1.0,1.0,16/09/2013,39,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,5,56.0,3.0,3.0,0.03750837240455459,0.0,0.00580046403712297,0,0.0,0.0,0.022099447513812154,0,0.0
5153,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1.0
7055,1952.0,PhD,Together,61010.0,0.0,1.0,09/10/2012,57,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,5,70.0,4.0,5.0,0.594775619557937,0.0,0.03248259860788863,0,0.0,0.0,0.20994475138121546,0,0.0
6340,1985.0,Graduation,Single,29938.0,1.0,0.0,27/10/2013,52,3.0,3.0,7.0,0.0,2.0,11.0,2.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,37.0,2.0,2.0,0.0020093770931011385,0.01507537688442211,0.0034802784222737818,0,0.0,0.0076045627376425855,0.03038674033149171,0,0.0
7600,1992.0,Basic,Single,15253.0,1.0,0.0,28/10/2013,13,1.0,3.0,3.0,8.0,1.0,13.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,2,30.0,1.0,1.0,0.0006697923643670462,0.01507537688442211,0.001160092807424594,0,0.03088803088803089,0.0038022813688212928,0.03591160220994475,0,0.0
2613,1960.0,Master,Married,54197.0,0.0,1.0,03/04/2014,16,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,62.0,4.0,4.0,0.10850636302746149,0.03015075376884422,0.02088167053364269,0,0.02316602316602317,0.049429657794676805,0.03591160220994475,0,0.0
10928,1958.0,Graduation,Together,50611.0,0.0,1.0,16/09/2013,28,315.0,4.0,62.0,41.0,31.0,146.0,2.0,7.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,64.0,4.0,4.0,0.21098459477561954,0.020100502512562814,0.03538283062645012,0,0.15830115830115832,0.11787072243346007,0.4033149171270718,0,0.0
6728,1985.0,Graduation,Together,29103.0,1.0,0.0,27/08/2012,38,16.0,0.0,17.0,6.0,3.0,6.0,2.0,1.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,37.0,2.0,2.0,0.010716677829872739,0.0,0.009280742459396751,0,0.02316602316602317,0.011406844106463879,0.016574585635359115,0,0.0
7301,1982.0,2n Cycle,Single,23616.0,1.0,0.0,17/11/2012,76,4.0,22.0,11.0,3.0,7.0,32.0,2.0,3.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,2,40.0,2.0,1.0,0.0026791694574681848,0.11055276381909548,0.00580046403712297,0,0.011583011583011584,0.026615969581749048,0.08839779005524862,0,0.0
3945,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1.0
7408,1952.0,PhD,Married,54549.0,0.0,1.0,03/03/2014,8,216.0,2.0,6.0,0.0,0.0,9.0,2.0,5.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,70.0,4.0,4.0,0.144675150703282,0.010050251256281407,0.002900232018561485,0,0.0,0.0,0.024861878453038673,0,0.0
6182,1984.0,Graduation,,26646.0,1.0,0.0,10/02/2014,26,11.0,4.0,20.0,10.0,3.0,5.0,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,38.0,2.0,2.0,0.007367716008037508,0.020100502512562814,0.011020881670533642,0,0.03861003861003861,0.011406844106463879,0.013812154696132596,0,0.0
5564,1969.0,Graduation,Together,62882.0,0.0,1.0,09/08/2012,26,509.0,133.0,497.0,78.0,24.0,97.0,2.0,7.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,53.0,3.0,5.0,0.34092431346282653,0.6683417085427136,0.2877030162412993,0,0.30115830115830117,0.09125475285171103,0.26795580110497236,0,0.0
2853,1980.0,Graduation,Single,51766.0,1.0,0.0,11/03/2014,74,60.0,51.0,87.0,6.0,20.0,51.0,2.0,4.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,42.0,2.0,4.0,0.04018754186202277,0.2562814070351759,0.04988399071925753,0,0.02316602316602317,0.07604562737642585,0.1408839779005525,0,0.0
8724,1982.0,Graduation,Single,28567.0,1.0,0.0,17/06/2013,57,11.0,3.0,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,40.0,2.0,2.0,0.007367716008037508,0.01507537688442211,0.012180974477958236,0,0.007722007722007722,0.0076045627376425855,0.016574585635359115,0,0.0
7791,1967.0,Master,Married,37054.0,1.0,1.0,15/09/2013,89,12.0,1.0,6.0,0.0,1.0,5.0,2.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,55.0,3.0,3.0,0.008037508372404554,0.005025125628140704,0.002900232018561485,0,0.0,0.0038022813688212928,0.013812154696132596,0,0.0
2909,1974.0,PhD,Married,78128.0,0.0,1.0,19/02/2014,89,934.0,24.0,230.0,16.0,24.0,36.0,2.0,8.0,4.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0,5,4,48.0,3.0,6.0,0.6255860683188211,0.12060301507537688,0.132830626450116,1,0.06177606177606178,0.09125475285171103,0.09944751381215469,0,1.0
22,1976.0,Graduation,Divorced,46310.0,1.0,0.0,03/12/2012,99,185.0,2.0,88.0,15.0,5.0,14.0,2.0,6.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,46.0,3.0,3.0,0.12391158740790355,0.010050251256281407,0.05046403712296983,0,0.05791505791505792,0.019011406844106463,0.03867403314917127,0,0.0
2829,1955.0,Graduation,Married,65210.0,0.0,1.0,10/03/2014,25,626.0,0.0,70.0,0.0,7.0,28.0,2.0,9.0,3.0,8.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0,2,4,67.0,4.0,5.0,0.4192900200937709,0.0,0.040023201856148494,1,0.0,0.026615969581749048,0.07734806629834254,0,1.0
10591,,Graduation,Widow,43638.0,0.0,1.0,06/08/2012,37,63.0,10.0,83.0,7.0,19.0,19.0,2.0,4.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,6,52.0,3.0,3.0,0.04219691895512391,0.05025125628140704,0.047563805104408344,0,0.02702702702702703,0.07224334600760456,0.052486187845303865,0,0.0
1921,1967.0,PhD,Married,59062.0,2.0,1.0,03/10/2013,74,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,55.0,3.0,4.0,0.030810448760884124,0.005025125628140704,0.0063805104408352666,0,0.011583011583011584,0.0,0.024861878453038673,0,0.0
4945,,Graduation,Widow,53653.0,0.0,0.0,07/11/2012,29,815.0,10.0,239.0,28.0,10.0,108.0,2.0,10.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,6,52.0,3.0,4.0,0.5458807769591426,0.05025125628140704,0.1380510440835267,0,0.10810810810810811,0.03802281368821293,0.2983425414364641,0,0.0
10888,1961.0,Graduation,Single,45938.0,0.0,0.0,03/11/2013,46,273.0,11.0,178.0,62.0,83.0,29.0,2.0,8.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,61.0,4.0,3.0,0.1828533154722036,0.05527638190954774,0.10266821345707657,0,0.23938223938223938,0.3155893536121673,0.08011049723756905,0,0.0
6281,1966.0,Graduation,Divorced,55686.0,0.0,1.0,14/02/2013,27,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,56.0,3.0,4.0,0.4507702612190221,0.0,0.11484918793503479,1,0.14285714285714285,0.17870722433460076,0.0718232044198895,0,1.0
4065,1976.0,PhD,Married,49544.0,1.0,0.0,12/02/2013,0,308.0,0.0,73.0,0.0,0.0,23.0,2.0,5.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,46.0,3.0,4.0,0.20629604822505024,0.0,0.04176334106728538,0,0.0,0.0,0.06353591160220995,0,0.0
7181,1977.0,Graduation,Married,30368.0,0.0,1.0,07/11/2013,97,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,45.0,2.0,2.0,0.023442732752846616,0.0,0.0069605568445475635,0,0.007722007722007722,0.0,0.0055248618784530384,0,0.0
1502,1983.0,Graduation,Together,28427.0,1.0,0.0,21/03/2013,67,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,39.0,2.0,2.0,0.01205626255860683,0.01507537688442211,0.010440835266821345,0,0.011583011583011584,0.011406844106463879,0.016574585635359115,0,0.0
5150,1979.0,Basic,Single,20194.0,1.0,0.0,17/12/2012,64,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,2,43.0,2.0,1.0,0.0,0.020100502512562814,0.0034802784222737818,0,0.04247104247104247,0.03802281368821293,0.04143646408839779,0,0.0
6770,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1.0
4837,1965.0,PhD,Married,71322.0,0.0,1.0,16/02/2013,57,753.0,43.0,226.0,69.0,10.0,204.0,2.0,8.0,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,5,4,57.0,3.0,5.0,0.5043536503683858,0.21608040201005024,0.13051044083526683,0,0.26640926640926643,0.03802281368821293,0.56353591160221,0,0.0
10258,1965.0,Master,Single,35791.0,2.0,1.0,06/05/2013,94,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,57.0,3.0,2.0,0.01808439383791025,0.0,0.002320185614849188,0,0.0,0.0,0.008287292817679558,0,0.0
940,1987.0,Graduation,Single,50611.0,1.0,0.0,18/05/2014,9,158.0,11.0,99.0,15.0,11.0,17.0,2.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,35.0,2.0,4.0,0.1058271935699933,0.05527638190954774,0.056844547563805095,0,0.05791505791505792,0.04182509505703422,0.04696132596685083,0,0.0
10855,1968.0,Master,Single,50014.0,1.0,0.0,22/01/2014,9,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,54.0,3.0,4.0,0.1567314132618888,0.07035175879396985,0.04408352668213457,0,0.07335907335907337,0.03802281368821293,0.11602209944751381,0,0.0
1523,1973.0,Graduation,Married,59041.0,1.0,1.0,07/05/2014,25,69.0,2.0,15.0,2.0,2.0,6.0,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,49.0,3.0,4.0,0.046215673141326186,0.010050251256281407,0.008120649651972157,0,0.007722007722007722,0.0076045627376425855,0.016574585635359115,0,0.0
1857,1952.0,Graduation,Single,47139.0,1.0,1.0,06/03/2014,2,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,2,2,70.0,4.0,3.0,0.030810448760884124,0.0,0.0063805104408352666,0,0.0,0.0076045627376425855,0.06353591160220995,0,0.0
5010,1988.0,Graduation,Single,25008.0,1.0,0.0,02/02/2014,72,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,34.0,2.0,2.0,0.0013395847287340924,0.04020100502512563,0.004060324825986079,0,0.02316602316602317,0.0038022813688212928,0.024861878453038673,0,0.0
3934,1966.0,Graduation,Married,61286.0,0.0,1.0,02/08/2013,34,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,56.0,3.0,5.0,0.23844608171466844,0.0,0.06148491879350347,0,0.07335907335907337,0.034220532319391636,0.32320441988950277,0,0.0
