ID,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Age_Bin,Income_min_max,Income_Bin,Revenue_upd,Cost_Contact_upd,Complain_upd,Num_Web_Visits_upd,Age_upd,Age_norm_upd,Mnt_Meat_min_max_upd,Mnt_Fruits_min_max_upd,Mnt_sweet_min_max_upd,Mnt_Wines_min_max_upd,Mnt_Gold_Products_min_max_upd,Mnt_Fish_min_max_upd
3033,Master,,38620.0,0.0,0.0,11/05/2013,56,112.0,17.0,44.0,34.0,22.0,89.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.055479023545123136,0.0,11.0,3.0,0.0,6.0,59.0,0.5067322791048239,0.08542713567839195,0.07501674480910918,0.02494199535962877,0.1312741312741313,0.08365019011406843,0.2458563535911602
9369,2n Cycle,Single,88194.0,0.0,1.0,19/03/2014,19,688.0,14.0,309.0,201.0,24.0,38.0,1.0,11.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1,2.0,0.1300335671402962,0.0,11.0,3.0,0.0,10.0,43.0,-0.8339968760266886,0.07035175879396985,0.4608171466845278,0.17865429234338748,0.7760617760617761,0.09125475285171103,0.10497237569060773
606,Graduation,Single,25930.0,1.0,1.0,10/10/2013,87,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0363944800702624,0.0,11.0,3.0,0.0,14.0,55.0,0.1715499903219458,0.005025125628140704,0.004018754186202277,0.000580046403712297,0.007722007722007722,0.0,0.011049723756906077
203,Master,Single,81169.0,0.0,0.0,14/04/2013,47,1288.0,20.0,613.0,80.0,61.0,27.0,1.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.11946864059097417,0.0,11.0,3.0,0.0,4.0,47.0,-0.49881458724381045,0.10050251256281408,0.8626925653047555,0.35498839907192575,0.3088803088803089,0.23193916349809887,0.07458563535911603
5512,Master,Married,55842.0,0.0,1.0,23/05/2014,19,451.0,0.0,39.0,0.0,4.0,24.0,1.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08137926056041483,0.0,11.0,3.0,0.0,10.0,45.0,-0.6664057316352495,0.0,0.30207635632953783,0.022041763341067284,0.0,0.015209125475285171,0.06629834254143646
8624,Graduation,Married,81320.0,0.0,0.0,06/02/2013,61,183.0,33.0,493.0,59.0,103.0,57.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.11969573011537953,0.0,11.0,3.0,0.0,4.0,64.0,0.9257101400834216,0.1658291457286432,0.12257200267916946,0.2853828306264501,0.22779922779922782,0.3916349809885932,0.1574585635359116
7128,PhD,Single,42997.0,1.0,1.0,07/12/2013,91,4.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0620616119446082,0.0,11.0,3.0,0.0,14.0,45.0,-0.6664057316352495,0.0,0.0026791694574681848,0.002320185614849188,0.0,0.0038022813688212928,0.013812154696132596
1890,2n Cycle,Together,42033.0,1.0,1.0,19/09/2012,95,11.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.060611848358338244,0.0,11.0,3.0,0.0,14.0,51.0,-0.16363229846093233,0.005025125628140704,0.007367716008037508,0.0017401392111368909,0.007722007722007722,0.0,0.019337016574585635
803,Graduation,Together,40521.0,1.0,1.0,05/04/2013,82,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.05833794530601441,0.0,11.0,3.0,0.0,10.0,54.0,0.08775441812622625,0.0,0.008037508372404554,0.002320185614849188,0.0,0.0,0.011049723756906077
7943,PhD,Married,36663.0,1.0,0.0,25/04/2014,40,18.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.05253588315266432,0.0,11.0,3.0,0.0,4.0,47.0,-0.49881458724381045,0.0,0.01205626255860683,0.002900232018561485,0.011583011583011584,0.011406844106463879,0.013812154696132596
10936,Graduation,Married,72190.0,0.0,0.0,13/02/2013,79,597.0,166.0,597.0,172.0,166.0,249.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.10596508536159871,0.0,11.0,3.0,0.0,6.0,57.0,0.33914113471338486,0.8341708542713568,0.39986604152712657,0.345707656612529,0.6640926640926641,0.6311787072243346,0.6878453038674033
4114,Master,Married,79143.0,0.0,0.0,11/08/2012,2,650.0,37.0,780.0,27.0,167.0,32.0,1.0,6.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.11642173081319104,0.0,11.0,3.0,0.0,6.0,58.0,0.42293670690910434,0.18592964824120603,0.43536503683858,0.45185614849187933,0.10424710424710425,0.6349809885931559,0.08839779005524862
7313,2n Cycle,Widow,74859.0,0.0,0.0,03/06/2013,63,570.0,73.0,614.0,133.0,102.0,73.0,1.0,6.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,0,3.0,0.10997900549827351,0.0,11.0,3.0,0.0,6.0,73.0,1.6798702898448974,0.36683417085427134,0.38178164768921635,0.35556844547563804,0.5135135135135135,0.38783269961977185,0.2016574585635359
9543,Graduation,Married,19986.0,1.0,0.0,14/11/2013,74,3.0,6.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.027455273891021093,0.0,11.0,3.0,0.0,14.0,37.0,-1.3367703092010057,0.03015075376884422,0.0020093770931011385,0.002320185614849188,0.0,0.0076045627376425855,0.016574585635359115
2532,Master,Single,73454.0,0.0,0.0,01/03/2014,95,982.0,73.0,351.0,56.0,14.0,175.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.10786602018840911,0.0,11.0,3.0,0.0,10.0,35.0,-1.5043614535924448,0.36683417085427134,0.6577361018084393,0.20301624129930396,0.21621621621621623,0.053231939163498096,0.48342541436464087
5628,Graduation,Together,51983.0,0.0,0.0,08/02/2013,25,848.0,154.0,323.0,201.0,61.0,78.0,1.0,10.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,11.0,3.0,0.0,12.0,40.0,-1.085383592613847,0.7738693467336684,0.5679839249832551,0.18677494199535963,0.7760617760617761,0.23193916349809887,0.2154696132596685
4756,2n Cycle,Divorced,63998.0,0.0,0.0,20/12/2013,42,176.0,29.0,818.0,0.0,33.0,112.0,1.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.09364510268657435,0.0,11.0,3.0,0.0,8.0,70.0,1.4284835732577388,0.1457286432160804,0.11788345612860013,0.4738979118329466,0.0,0.12547528517110265,0.30939226519337015
10401,2n Cycle,Together,26326.0,0.0,0.0,04/09/2013,12,1.0,0.0,5.0,0.0,3.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.036990026107775784,0.0,11.0,3.0,1.0,6.0,46.0,-0.58261015943953,0.0,0.0006697923643670462,0.002320185614849188,0.0,0.011406844106463879,0.024861878453038673
8492,Graduation,Together,75437.0,0.0,0.0,09/11/2013,25,795.0,0.0,545.0,95.0,58.0,0.0,1.0,8.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0,2.0,0.11084826208838143,0.0,11.0,3.0,0.0,12.0,44.0,-0.7502013038309691,0.0,0.5324849296718017,0.31554524361948955,0.3667953667953668,0.22053231939163498,0.0
8923,Graduation,Single,83917.0,0.0,0.0,18/04/2013,12,514.0,22.0,732.0,42.0,198.0,79.0,1.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.12360136915432463,0.0,11.0,3.0,0.0,6.0,49.0,-0.3312234428523714,0.11055276381909548,0.34427327528466173,0.4240139211136891,0.16216216216216217,0.752851711026616,0.21823204419889503
9298,PhD,Together,81574.0,0.0,0.0,28/04/2014,89,1252.0,0.0,465.0,46.0,35.0,0.0,1.0,4.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0,3.0,0.12007772176570376,0.0,11.0,3.0,0.0,2.0,75.0,1.8474614342363365,0.0,0.8385800401875418,0.2691415313225058,0.1776061776061776,0.13307984790874525,0.0
3376,Master,Divorced,55282.0,1.0,0.0,13/12/2013,9,125.0,6.0,73.0,8.0,4.0,19.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08053707424473934,0.0,11.0,3.0,0.0,8.0,52.0,-0.0798367262652128,0.03015075376884422,0.08372404554588077,0.04176334106728538,0.03088803088803089,0.015209125475285171,0.052486187845303865
387,Basic,Married,7500.0,0.0,0.0,13/11/2012,59,6.0,16.0,11.0,11.0,1.0,16.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.008677526859727853,0.0,11.0,3.0,0.0,16.0,46.0,-0.58261015943953,0.08040201005025126,0.004018754186202277,0.00580046403712297,0.04247104247104247,0.0038022813688212928,0.04419889502762431
8314,Graduation,Married,79908.0,0.0,0.0,05/04/2013,30,557.0,129.0,761.0,29.0,185.0,111.0,1.0,5.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.11757221747656917,0.0,11.0,3.0,0.0,4.0,40.0,-1.085383592613847,0.6482412060301508,0.37307434695244474,0.4408352668213457,0.11196911196911197,0.7034220532319392,0.30662983425414364
8015,PhD,Divorced,85696.0,0.0,0.0,03/05/2013,88,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.12627681461072945,0.0,11.0,3.0,0.0,2.0,60.0,0.5905278513005434,0.38190954773869346,0.47823174815807096,0.228538283062645,0.44787644787644787,0.0,0.03314917127071823
8254,PhD,Married,34596.0,1.0,0.0,13/04/2013,48,14.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04942731330534066,0.0,11.0,3.0,0.0,16.0,48.0,-0.4150190150480909,0.0,0.009377093101138647,0.000580046403712297,0.0,0.0,0.019337016574585635
4937,2n Cycle,Married,46094.0,1.0,1.0,10/06/2014,62,12.0,2.0,20.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06671920305112071,0.0,11.0,3.0,0.0,14.0,49.0,-0.3312234428523714,0.010050251256281407,0.008037508372404554,0.011020881670533642,0.011583011583011584,0.0076045627376425855,0.013812154696132596
8008,Graduation,Together,36075.0,1.0,0.0,09/12/2013,54,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.05165158752120505,0.0,11.0,3.0,0.0,12.0,39.0,-1.1691791648095666,0.0,0.030810448760884124,0.016821345707656612,0.04633204633204634,0.0038022813688212928,0.08287292817679558
153,Graduation,Divorced,23272.0,0.0,0.0,17/10/2013,29,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.032397102879074074,0.0,11.0,3.0,0.0,8.0,69.0,1.3446880010620192,0.01507537688442211,0.012726054922973878,0.002900232018561485,0.015444015444015444,0.0076045627376425855,0.03314917127071823
11007,PhD,Married,29187.0,1.0,0.0,09/05/2013,43,26.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,0,2.0,0.041292695838396475,0.0,11.0,3.0,0.0,16.0,54.0,0.08775441812622625,0.0,0.0174146014735432,0.002900232018561485,0.0,0.0,0.0055248618784530384
4767,2n Cycle,Married,70924.0,0.0,0.0,07/04/2014,41,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.10406114272651804,0.0,11.0,3.0,0.0,6.0,57.0,0.33914113471338486,0.5728643216080402,0.4253181513730743,0.14675174013921113,0.5096525096525096,0.5779467680608364,0.20994475138121546
3515,Graduation,Single,62307.0,0.0,1.0,17/02/2014,94,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.09110200079406139,0.0,11.0,3.0,0.0,10.0,70.0,1.4284835732577388,0.06532663316582915,0.05827193569993302,0.0191415313225058,0.03861003861003861,0.022813688212927757,0.027624309392265192
8643,Graduation,Together,69930.0,0.0,0.0,26/05/2013,21,252.0,98.0,827.0,219.0,70.0,196.0,1.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.10256626201619404,0.0,11.0,3.0,0.0,6.0,51.0,-0.16363229846093233,0.49246231155778897,0.16878767582049564,0.4791183294663573,0.8455598455598455,0.2661596958174905,0.5414364640883977
252,PhD,Divorced,41003.0,0.0,0.0,17/03/2013,11,123.0,133.0,142.0,71.0,44.0,88.0,1.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.05906282709914939,0.0,11.0,3.0,0.0,12.0,59.0,0.5067322791048239,0.6683417085427136,0.08238446081714668,0.08178654292343386,0.27413127413127414,0.16730038022813687,0.2430939226519337
5125,Graduation,Married,79530.0,0.0,0.0,17/05/2013,64,333.0,0.0,815.0,129.0,42.0,29.0,1.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.11700374171348821,0.0,11.0,3.0,0.0,4.0,62.0,0.7581189956919825,0.0,0.22304085733422638,0.47215777262180975,0.4980694980694981,0.1596958174904943,0.08011049723756905
10710,Graduation,Married,7500.0,0.0,1.0,29/08/2012,61,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.008677526859727853,0.0,11.0,3.0,0.0,16.0,43.0,-0.8339968760266886,0.010050251256281407,0.003348961821835231,0.001160092807424594,0.011583011583011584,0.0,0.013812154696132596
1818,PhD,Together,29732.0,1.0,0.0,25/03/2014,23,25.0,0.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04211232359204495,0.0,11.0,3.0,0.0,18.0,51.0,-0.16363229846093233,0.0,0.016744809109176154,0.004060324825986079,0.0,0.0038022813688212928,0.011049723756906077
2781,Graduation,Single,72066.0,0.0,0.0,23/06/2014,55,1003.0,34.0,536.0,134.0,51.0,34.0,1.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.10577860124884199,0.0,11.0,3.0,0.0,4.0,41.0,-1.0015880204181276,0.1708542713567839,0.6718017414601474,0.31032482598607886,0.5173745173745173,0.19391634980988592,0.09392265193370165
3010,Master,Together,88420.0,0.0,0.0,02/05/2014,87,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,0.0,1.0,1.0,0.0,0,1.0,0.13037344947483667,0.0,11.0,3.0,0.0,2.0,33.0,-1.6719525979838838,0.7688442211055276,0.6409912926992632,0.35440835266821347,0.38223938223938225,0.3612167300380228,0.42265193370165743
9308,Graduation,Married,62820.0,0.0,0.0,11/05/2013,51,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.09187350361538554,0.0,11.0,3.0,0.0,2.0,68.0,1.2608924288662997,0.3065326633165829,0.2665773610180844,0.1531322505800464,0.5328185328185329,0.23193916349809887,0.1464088397790055
7053,PhD,Single,78420.0,0.0,0.0,29/06/2013,75,604.0,28.0,674.0,91.0,28.0,28.0,1.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.11533440812348858,0.0,11.0,3.0,0.0,2.0,56.0,0.2553455625176653,0.1407035175879397,0.4045545880776959,0.39037122969837584,0.35135135135135137,0.10646387832699619,0.07734806629834254
2986,Graduation,Married,30772.0,1.0,1.0,12/03/2014,89,7.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04367638389258515,0.0,11.0,3.0,0.0,12.0,46.0,-0.58261015943953,0.010050251256281407,0.004688546550569324,0.0017401392111368909,0.007722007722007722,0.0038022813688212928,0.011049723756906077
4597,PhD,Together,82072.0,0.0,0.0,02/07/2013,67,889.0,55.0,685.0,168.0,92.0,129.0,1.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.1208266660250009,0.0,11.0,3.0,0.0,2.0,52.0,-0.0798367262652128,0.2763819095477387,0.595445411922304,0.3967517401392111,0.6486486486486487,0.34980988593155893,0.356353591160221
3436,Graduation,Married,14045.0,1.0,0.0,26/01/2014,24,11.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.018520579424185186,0.0,11.0,3.0,0.0,14.0,53.0,0.003958845930506725,0.0,0.007367716008037508,0.002320185614849188,0.007722007722007722,0.0038022813688212928,0.0027624309392265192
4654,Graduation,Together,75114.0,0.0,0.0,07/11/2013,40,571.0,12.0,523.0,63.0,60.0,24.0,1.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.11036250105273289,0.0,11.0,3.0,0.0,4.0,30.0,-1.9233393145710425,0.06030150753768844,0.3824514400535834,0.302784222737819,0.24324324324324326,0.22813688212927757,0.06629834254143646
1168,PhD,Married,72159.0,0.0,0.0,29/10/2012,62,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.10591846433340953,0.0,11.0,3.0,0.0,4.0,44.0,-0.7502013038309691,0.2663316582914573,0.21567314132618887,0.5208816705336426,0.1312741312741313,0.1520912547528517,0.1464088397790055
771,Graduation,Together,54178.0,0.0,1.0,21/01/2014,79,135.0,9.0,39.0,4.0,0.0,7.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.07887676407955051,0.0,11.0,3.0,0.0,4.0,55.0,0.1715499903219458,0.04522613065326633,0.09042196918955124,0.022041763341067284,0.015444015444015444,0.0,0.019337016574585635
2557,Master,Single,29548.0,1.0,0.0,29/08/2013,52,7.0,1.0,6.0,3.0,1.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.04183560523118014,0.0,11.0,3.0,0.0,8.0,52.0,-0.0798367262652128,0.005025125628140704,0.004688546550569324,0.002900232018561485,0.011583011583011584,0.0038022813688212928,0.03038674033149171
11191,Graduation,Divorced,41411.0,0.0,0.0,07/12/2013,11,37.0,32.0,38.0,11.0,3.0,18.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.059676419986284396,0.0,11.0,3.0,0.0,12.0,36.0,-1.4205658813967252,0.16080402010050251,0.024782317481580707,0.021461716937354988,0.04247104247104247,0.011406844106463879,0.049723756906077346
1606,Graduation,Together,38590.0,1.0,0.0,15/05/2013,65,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.055433906421069094,0.0,11.0,3.0,0.0,16.0,51.0,-0.16363229846093233,0.005025125628140704,0.0020093770931011385,0.004060324825986079,0.015444015444015444,0.011406844106463879,0.008287292817679558
10832,Graduation,Together,46610.0,0.0,0.0,18/07/2013,4,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.06749521758485028,0.0,11.0,3.0,0.0,12.0,64.0,0.9257101400834216,0.05025125628140704,0.1929002009377093,0.016821345707656612,0.015444015444015444,0.03802281368821293,0.3453038674033149
9970,Graduation,Together,55375.0,0.0,1.0,17/10/2013,3,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08067693732930688,0.0,11.0,3.0,0.0,4.0,45.0,-0.6664057316352495,0.05527638190954774,0.02813127930341594,0.03248259860788863,0.03861003861003861,0.10646387832699619,0.03867403314917127
697,Graduation,Together,74918.0,0.0,0.0,12/03/2013,78,972.0,59.0,913.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.11006773584224647,0.0,11.0,3.0,0.0,6.0,53.0,0.003958845930506725,0.2964824120603015,0.6510381781647689,0.5290023201856148,0.09652509652509653,0.07224334600760456,0.16298342541436464
3829,Basic,Together,24594.0,1.0,0.0,10/12/2013,94,1.0,3.0,6.0,10.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.034385264145722294,0.0,11.0,3.0,0.0,10.0,43.0,-0.8339968760266886,0.01507537688442211,0.0006697923643670462,0.002900232018561485,0.03861003861003861,0.0,0.024861878453038673
9530,Graduation,Married,24645.0,1.0,0.0,01/11/2012,16,5.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.03446196325661417,0.0,11.0,3.0,0.0,16.0,34.0,-1.5881570257881643,0.01507537688442211,0.003348961821835231,0.0017401392111368909,0.015444015444015444,0.0038022813688212928,0.0
1,Graduation,Single,57091.0,0.0,0.0,15/06/2014,0,464.0,5.0,64.0,7.0,0.0,37.0,1.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.08325763682519821,0.0,11.0,3.0,0.0,10.0,61.0,0.674323423496263,0.02512562814070352,0.31078365706630945,0.036542923433874705,0.02702702702702703,0.0,0.1022099447513812
5077,Graduation,Together,77298.0,0.0,1.0,02/11/2013,46,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.11364702768386732,0.0,11.0,3.0,0.0,6.0,43.0,-0.8339968760266886,0.577889447236181,0.28466175485599465,0.16879350348027844,0.0888030888030888,0.13307984790874525,0.21823204419889503
2535,Master,Married,88097.0,1.0,0.0,18/08/2012,24,163.0,0.0,480.0,0.0,126.0,75.0,1.0,6.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,1,2.0,0.12988768843918813,0.0,11.0,3.0,0.0,18.0,44.0,-0.7502013038309691,0.0,0.10917615539182852,0.27784222737819025,0.0,0.4790874524714829,0.20718232044198895
7685,Graduation,Married,33039.0,1.0,0.0,09/09/2013,4,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.047085734566935766,0.0,11.0,3.0,0.0,10.0,44.0,-0.7502013038309691,0.04020100502512563,0.020093770931011386,0.0063805104408352666,0.03088803088803089,0.030418250950570342,0.03314917127071823
2814,Master,Together,30560.0,1.0,0.0,27/06/2013,6,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04335755621593657,0.0,11.0,3.0,0.0,14.0,46.0,-0.58261015943953,0.005025125628140704,0.006028131279303415,0.002320185614849188,0.015444015444015444,0.019011406844106463,0.019337016574585635
6974,PhD,Together,83443.0,0.0,0.0,31/12/2013,89,518.0,42.0,742.0,55.0,56.0,84.0,1.0,6.0,10.0,5.0,,0.0,0.0,0.0,0.0,0,2.0,0.12288851859427072,0.0,11.0,3.0,0.0,4.0,50.0,-0.24742787065665187,0.21105527638190955,0.34695244474212994,0.42981438515081205,0.21235521235521235,0.21292775665399238,0.23204419889502761
10648,2n Cycle,Together,66664.0,0.0,0.0,25/09/2012,78,398.0,96.0,447.0,220.0,96.0,32.0,1.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.09765451111084375,0.0,11.0,3.0,0.0,6.0,40.0,-1.085383592613847,0.4824120603015075,0.2665773610180844,0.25870069605568446,0.8494208494208494,0.3650190114068441,0.08839779005524862
75,2n Cycle,Together,41039.0,0.0,,25/07/2013,32,34.0,11.0,137.0,179.0,61.0,45.0,1.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.059116967648014246,0.0,11.0,3.0,0.0,16.0,40.0,-1.085383592613847,0.05527638190954774,0.02277294038847957,0.07888631090487239,0.6911196911196912,0.23193916349809887,0.12430939226519336
9974,Graduation,Married,30631.0,1.0,0.0,12/07/2013,75,15.0,6.0,20.0,4.0,5.0,20.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.043464333409531146,0.0,11.0,3.0,0.0,14.0,48.0,-0.4150190150480909,0.03015075376884422,0.010046885465505693,0.011020881670533642,0.015444015444015444,0.019011406844106463,0.055248618784530384
5517,Graduation,Married,25293.0,1.0,0.0,15/09/2013,51,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.03543649313618153,0.0,11.0,3.0,0.0,16.0,53.0,0.003958845930506725,0.0,0.010046885465505693,0.00580046403712297,0.0,0.0076045627376425855,0.024861878453038673
7788,PhD,Married,23536.0,1.0,0.0,04/06/2014,53,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.032794133570749666,0.0,11.0,3.0,0.0,6.0,39.0,-1.1691791648095666,0.0,0.004018754186202277,0.001160092807424594,0.0,0.0,0.0027624309392265192
615,Graduation,Together,30507.0,0.0,0.0,11/03/2013,29,65.0,36.0,74.0,38.0,20.0,110.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.043277849296774425,0.0,11.0,3.0,0.0,14.0,62.0,0.7581189956919825,0.18090452261306533,0.043536503683858,0.04234338747099768,0.14671814671814673,0.07604562737642585,0.30386740331491713
4298,PhD,Together,20427.0,1.0,0.0,24/03/2014,63,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.028118495614615543,0.0,11.0,3.0,0.0,16.0,49.0,-0.3312234428523714,0.0,0.003348961821835231,0.0017401392111368909,0.0,0.0,0.0027624309392265192
9617,Graduation,Single,15033.0,0.0,0.0,16/04/2014,37,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.02000643670969838,0.0,11.0,3.0,0.0,6.0,71.0,1.5122791454534583,0.020100502512562814,0.0,0.002320185614849188,0.02316602316602317,0.0,0.011049723756906077
6810,Graduation,Divorced,82025.0,0.0,0.0,28/05/2013,76,267.0,98.0,606.0,48.0,70.0,98.0,1.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.12075598253064956,0.0,11.0,3.0,0.0,2.0,39.0,-1.1691791648095666,0.49246231155778897,0.17883456128600134,0.3509280742459397,0.18532818532818535,0.2661596958174905,0.27071823204419887
2631,Graduation,Together,71853.0,0.0,0.0,08/05/2013,29,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.10545826966805828,0.0,11.0,3.0,0.0,2.0,40.0,-1.085383592613847,0.542713567839196,0.23978566644340255,0.23897911832946636,0.5444015444015444,0.3688212927756654,0.08839779005524862
