,ID,Age,Status_num,Education_num,Income,Num_of_kids,Num_of_Teen,Responded,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Mnt_Products,Complain,Cost_Contact,Revenue,Mnt_Products,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish
298,10708,44.0,2,4,36975.0,1.0,0.0,0,1.0,1.0,0.0,3.0,14.0,33.0,0.0,3.0,11.0,33.0,10.0,6.0,11.0,0.0,4.0,2.0
299,6931,55.0,3,2,76982.0,0.0,0.0,1,1.0,8.0,3.0,4.0,8.0,1062.0,0.0,3.0,11.0,1062.0,464.0,151.0,292.0,65.0,60.0,30.0
300,1225,59.0,4,2,80124.0,0.0,0.0,1,1.0,3.0,7.0,8.0,2.0,1495.0,0.0,3.0,11.0,1495.0,483.0,84.0,398.0,205.0,84.0,241.0
301,798,35.0,2,2,23442.0,1.0,0.0,0,1.0,1.0,0.0,3.0,14.0,27.0,0.0,3.0,11.0,27.0,2.0,0.0,6.0,8.0,6.0,5.0
302,10680,36.0,5,2,33235.0,1.0,0.0,0,1.0,3.0,0.0,3.0,14.0,70.0,0.0,3.0,11.0,70.0,45.0,0.0,16.0,2.0,1.0,6.0
303,3706,44.0,2,2,28647.0,1.0,0.0,1,1.0,2.0,2.0,2.0,14.0,94.0,0.0,3.0,11.0,94.0,19.0,8.0,29.0,0.0,12.0,26.0
304,4994,79.0,2,3,77598.0,0.0,0.0,1,1.0,7.0,5.0,13.0,6.0,1735.0,0.0,3.0,11.0,1735.0,1193.0,33.0,281.0,129.0,66.0,33.0
305,6445,55.0,5,2,66825.0,0.0,0.0,0,1.0,4.0,5.0,6.0,4.0,858.0,0.0,3.0,11.0,858.0,243.0,101.0,405.0,29.0,40.0,40.0
306,10151,62.0,3,2,62204.0,0.0,2.0,0,1.0,4.0,5.0,12.0,6.0,946.0,0.0,3.0,11.0,946.0,317.0,46.0,247.0,151.0,46.0,139.0
307,8175,30.0,4,2,34935.0,0.0,0.0,0,1.0,2.0,1.0,4.0,0.0,137.0,0.0,3.0,11.0,137.0,34.0,4.0,66.0,3.0,10.0,20.0
308,6428,72.0,6,5,76842.0,0.0,0.0,0,1.0,1.0,8.0,7.0,0.0,1130.0,0.0,3.0,11.0,1130.0,605.0,10.0,345.0,84.0,54.0,32.0
309,10477,49.0,5,5,39435.0,1.0,0.0,0,1.0,3.0,1.0,2.0,14.0,102.0,0.0,3.0,11.0,102.0,71.0,0.0,18.0,0.0,0.0,13.0
310,8372,48.0,4,2,34421.0,1.0,0.0,0,1.0,1.0,0.0,2.0,14.0,30.0,0.0,3.0,11.0,30.0,3.0,3.0,7.0,6.0,2.0,9.0
311,4459,33.0,2,2,30279.0,1.0,0.0,0,1.0,1.0,0.0,3.0,16.0,37.0,0.0,3.0,11.0,37.0,10.0,4.0,14.0,4.0,4.0,1.0
312,1131,55.0,2,5,52569.0,0.0,1.0,0,1.0,2.0,0.0,4.0,6.0,95.0,0.0,3.0,11.0,95.0,85.0,0.0,3.0,0.0,0.0,7.0
313,7437,34.0,2,2,27938.0,1.0,0.0,0,1.0,1.0,0.0,4.0,6.0,29.0,0.0,3.0,11.0,29.0,13.0,0.0,8.0,2.0,1.0,5.0
314,78,53.0,4,2,25293.0,1.0,0.0,0,1.0,1.0,1.0,2.0,16.0,37.0,0.0,3.0,11.0,37.0,15.0,0.0,11.0,0.0,2.0,9.0
315,10390,63.0,4,4,26887.0,0.0,1.0,0,1.0,1.0,0.0,3.0,12.0,30.0,0.0,3.0,11.0,30.0,6.0,7.0,4.0,3.0,4.0,6.0
316,7829,122.0,5,4,36640.0,1.0,0.0,0,1.0,2.0,1.0,2.0,10.0,65.0,1.0,3.0,11.0,65.0,15.0,6.0,8.0,7.0,4.0,25.0
317,7106,79.0,4,5,75865.0,0.0,0.0,0,1.0,3.0,5.0,10.0,2.0,1242.0,0.0,3.0,11.0,1242.0,483.0,0.0,591.0,156.0,0.0,12.0
318,5081,55.0,5,4,47821.0,1.0,1.0,0,1.0,1.0,0.0,3.0,16.0,47.0,0.0,3.0,11.0,47.0,9.0,0.0,16.0,6.0,6.0,10.0
319,10473,66.0,6,5,78028.0,0.0,1.0,1,1.0,6.0,4.0,9.0,14.0,528.0,0.0,3.0,11.0,528.0,158.0,19.0,288.0,25.0,0.0,38.0
320,11088,51.0,5,5,78642.0,0.0,1.0,0,1.0,4.0,9.0,4.0,12.0,1816.0,0.0,3.0,11.0,1816.0,1396.0,0.0,322.0,46.0,35.0,17.0
321,2225,45.0,3,2,82582.0,0.0,0.0,1,1.0,4.0,9.0,7.0,2.0,1617.0,0.0,3.0,11.0,1617.0,510.0,120.0,550.0,156.0,40.0,241.0
322,146,62.0,2,5,76045.0,0.0,0.0,1,1.0,4.0,5.0,11.0,4.0,1323.0,0.0,3.0,11.0,1323.0,760.0,53.0,400.0,17.0,93.0,0.0
323,1463,64.0,2,2,45160.0,1.0,1.0,0,1.0,1.0,0.0,2.0,14.0,21.0,0.0,3.0,11.0,21.0,8.0,2.0,5.0,3.0,0.0,3.0
324,692,68.0,5,2,36807.0,1.0,1.0,0,1.0,1.0,0.0,2.0,12.0,16.0,0.0,3.0,11.0,16.0,4.0,2.0,5.0,0.0,0.0,5.0
325,10711,77.0,4,2,69755.0,0.0,0.0,0,1.0,3.0,6.0,12.0,2.0,894.0,0.0,3.0,11.0,894.0,217.0,77.0,373.0,111.0,23.0,93.0
326,5120,40.0,5,4,66664.0,0.0,0.0,0,1.0,5.0,7.0,6.0,6.0,1289.0,0.0,3.0,11.0,1289.0,398.0,96.0,447.0,220.0,96.0,32.0
327,6694,58.0,4,2,75236.0,0.0,1.0,0,1.0,8.0,3.0,13.0,8.0,1068.0,0.0,3.0,11.0,1068.0,438.0,66.0,400.0,12.0,38.0,114.0
328,10350,72.0,4,5,54432.0,2.0,1.0,0,1.0,1.0,0.0,3.0,8.0,38.0,0.0,3.0,11.0,38.0,33.0,0.0,5.0,0.0,0.0,0.0
329,7094,52.0,6,2,58330.0,0.0,1.0,0,1.0,6.0,4.0,13.0,8.0,1064.0,0.0,3.0,11.0,1064.0,445.0,53.0,213.0,104.0,98.0,151.0
330,4472,52.0,3,5,35682.0,1.0,0.0,0,1.0,1.0,1.0,3.0,4.0,57.0,0.0,3.0,11.0,57.0,23.0,0.0,8.0,6.0,2.0,18.0
331,2181,52.0,4,2,70617.0,0.0,0.0,0,1.0,3.0,3.0,7.0,4.0,1280.0,0.0,3.0,11.0,1280.0,353.0,61.0,753.0,40.0,46.0,27.0
332,4345,58.0,2,4,43050.0,1.0,1.0,0,1.0,1.0,0.0,2.0,14.0,21.0,0.0,3.0,11.0,21.0,5.0,1.0,9.0,2.0,0.0,4.0
333,10814,75.0,5,2,70321.0,0.0,0.0,0,1.0,6.0,5.0,13.0,8.0,1376.0,0.0,3.0,11.0,1376.0,303.0,23.0,751.0,82.0,26.0,191.0
334,10277,61.0,2,2,30081.0,0.0,0.0,0,1.0,1.0,0.0,3.0,14.0,42.0,0.0,3.0,11.0,42.0,36.0,0.0,2.0,0.0,0.0,4.0
335,3363,48.0,4,4,20130.0,0.0,0.0,0,1.0,1.0,0.0,3.0,16.0,34.0,0.0,3.0,11.0,34.0,0.0,6.0,3.0,7.0,6.0,12.0
336,10398,41.0,2,4,24336.0,1.0,0.0,0,1.0,1.0,0.0,2.0,14.0,31.0,0.0,3.0,11.0,31.0,1.0,6.0,2.0,8.0,2.0,12.0
337,4702,58.0,2,2,61839.0,0.0,0.0,0,1.0,4.0,8.0,4.0,16.0,1895.0,0.0,3.0,11.0,1895.0,1000.0,155.0,379.0,224.0,17.0,120.0
338,1685,55.0,5,5,62981.0,0.0,0.0,1,1.0,4.0,5.0,13.0,6.0,1482.0,0.0,3.0,11.0,1482.0,796.0,14.0,590.0,38.0,44.0,0.0
339,8373,43.0,5,1,24594.0,1.0,0.0,0,1.0,1.0,0.0,3.0,10.0,29.0,0.0,3.0,11.0,29.0,1.0,3.0,6.0,10.0,0.0,9.0
340,6203,75.0,5,2,74485.0,0.0,0.0,0,1.0,6.0,7.0,12.0,6.0,1734.0,0.0,3.0,11.0,1734.0,499.0,149.0,815.0,173.0,49.0,49.0
341,1619,66.0,4,2,90369.0,0.0,0.0,0,1.0,4.0,6.0,6.0,2.0,1588.0,0.0,3.0,11.0,1588.0,292.0,51.0,981.0,224.0,23.0,17.0
342,2173,70.0,6,2,40049.0,0.0,1.0,0,1.0,1.0,0.0,3.0,12.0,32.0,0.0,3.0,11.0,32.0,13.0,6.0,7.0,0.0,3.0,3.0
343,1172,39.0,4,5,92491.0,0.0,0.0,1,1.0,7.0,5.0,12.0,6.0,2034.0,0.0,3.0,11.0,2034.0,979.0,44.0,935.0,29.0,25.0,22.0
344,1743,48.0,2,2,69719.0,0.0,0.0,0,1.0,2.0,3.0,5.0,2.0,801.0,0.0,3.0,11.0,801.0,273.0,86.0,208.0,177.0,14.0,43.0
345,983,38.0,4,2,40059.0,1.0,0.0,1,1.0,6.0,2.0,3.0,16.0,414.0,0.0,3.0,11.0,414.0,110.0,29.0,92.0,28.0,10.0,145.0
346,10573,69.0,4,2,62551.0,0.0,0.0,1,1.0,6.0,7.0,4.0,6.0,421.0,0.0,3.0,11.0,421.0,125.0,16.0,98.0,134.0,21.0,27.0
347,10505,62.0,5,3,73113.0,0.0,0.0,0,1.0,3.0,4.0,7.0,4.0,1001.0,0.0,3.0,11.0,1001.0,741.0,19.0,154.0,50.0,9.0,28.0
348,6218,57.0,4,2,59594.0,0.0,1.0,1,1.0,8.0,1.0,7.0,14.0,499.0,0.0,3.0,11.0,499.0,457.0,4.0,29.0,0.0,0.0,9.0
349,6147,51.0,3,2,25818.0,1.0,0.0,0,1.0,0.0,1.0,2.0,14.0,28.0,0.0,3.0,11.0,28.0,5.0,2.0,8.0,2.0,2.0,9.0
350,10738,71.0,2,3,49389.0,1.0,1.0,0,1.0,2.0,0.0,3.0,14.0,65.0,0.0,3.0,11.0,65.0,40.0,0.0,19.0,2.0,1.0,3.0
351,8614,65.0,6,2,65486.0,0.0,1.0,0,1.0,4.0,2.0,10.0,4.0,507.0,0.0,3.0,11.0,507.0,245.0,19.0,125.0,37.0,67.0,14.0
352,6019,51.0,4,5,37126.0,1.0,0.0,1,1.0,1.0,2.0,2.0,12.0,72.0,0.0,3.0,11.0,72.0,45.0,3.0,9.0,4.0,4.0,7.0
353,2004,53.0,2,2,72679.0,0.0,1.0,0,1.0,4.0,7.0,5.0,2.0,1168.0,0.0,3.0,11.0,1168.0,619.0,54.0,260.0,127.0,54.0,54.0
354,2217,47.0,4,4,37284.0,1.0,1.0,0,1.0,0.0,0.0,3.0,12.0,23.0,0.0,3.0,11.0,23.0,11.0,1.0,2.0,2.0,1.0,6.0
356,8029,34.0,2,3,90247.0,0.0,0.0,1,1.0,3.0,4.0,7.0,2.0,1621.0,0.0,3.0,11.0,1621.0,1184.0,32.0,352.0,21.0,16.0,16.0
357,10067,46.0,5,4,25176.0,1.0,1.0,0,1.0,1.0,0.0,2.0,14.0,13.0,0.0,3.0,11.0,13.0,4.0,0.0,4.0,0.0,0.0,5.0
358,10341,74.0,5,2,51315.0,0.0,0.0,0,1.0,2.0,2.0,5.0,4.0,222.0,0.0,3.0,11.0,222.0,68.0,28.0,39.0,16.0,30.0,41.0
359,2495,48.0,4,3,83891.0,0.0,1.0,0,1.0,4.0,7.0,10.0,2.0,816.0,0.0,3.0,11.0,816.0,217.0,38.0,350.0,111.0,85.0,15.0
360,10172,34.0,2,2,68655.0,0.0,0.0,0,1.0,4.0,5.0,11.0,6.0,1538.0,0.0,3.0,11.0,1538.0,456.0,19.0,832.0,75.0,118.0,38.0
361,3690,36.0,4,3,80141.0,0.0,0.0,1,1.0,7.0,4.0,10.0,12.0,2091.0,0.0,3.0,11.0,2091.0,1184.0,102.0,673.0,52.0,40.0,40.0
362,8537,73.0,6,2,72643.0,0.0,0.0,1,1.0,3.0,10.0,7.0,4.0,1429.0,0.0,3.0,11.0,1429.0,526.0,80.0,553.0,123.0,94.0,53.0
363,10767,33.0,5,5,77845.0,0.0,0.0,1,1.0,3.0,5.0,12.0,2.0,1346.0,0.0,3.0,11.0,1346.0,760.0,40.0,480.0,0.0,40.0,26.0
364,8955,65.0,5,5,40451.0,0.0,2.0,1,1.0,1.0,1.0,2.0,10.0,49.0,0.0,3.0,11.0,49.0,35.0,0.0,4.0,0.0,0.0,10.0
365,3967,51.0,4,5,78931.0,0.0,0.0,0,1.0,2.0,8.0,13.0,2.0,943.0,0.0,3.0,11.0,943.0,331.0,197.0,170.0,58.0,152.0,35.0
366,241,70.0,5,2,83844.0,0.0,0.0,1,1.0,4.0,4.0,11.0,2.0,1574.0,0.0,3.0,11.0,1574.0,901.0,31.0,345.0,75.0,31.0,191.0
367,4543,42.0,4,2,82497.0,0.0,0.0,1,1.0,2.0,7.0,9.0,8.0,1919.0,0.0,3.0,11.0,1919.0,777.0,129.0,573.0,216.0,21.0,203.0
368,10486,74.0,4,2,77142.0,0.0,0.0,0,1.0,4.0,4.0,8.0,4.0,990.0,0.0,3.0,11.0,990.0,476.0,75.0,162.0,29.0,151.0,97.0
369,1064,51.0,4,5,42403.0,1.0,0.0,0,1.0,1.0,0.0,3.0,16.0,42.0,0.0,3.0,11.0,42.0,22.0,1.0,11.0,0.0,5.0,3.0
370,7279,53.0,5,5,69476.0,0.0,0.0,0,1.0,4.0,6.0,4.0,4.0,1044.0,0.0,3.0,11.0,1044.0,260.0,86.0,559.0,63.0,9.0,67.0
371,4122,47.0,4,2,79205.0,0.0,0.0,1,1.0,6.0,5.0,4.0,8.0,895.0,0.0,3.0,11.0,895.0,504.0,23.0,117.0,179.0,28.0,44.0
372,626,71.0,4,2,32871.0,1.0,1.0,0,1.0,1.0,0.0,3.0,8.0,43.0,0.0,3.0,11.0,43.0,22.0,2.0,12.0,0.0,2.0,5.0
373,10394,38.0,4,2,90000.0,0.0,0.0,1,1.0,4.0,8.0,5.0,2.0,1479.0,0.0,3.0,11.0,1479.0,675.0,144.0,133.0,94.0,192.0,241.0
374,5830,50.0,2,5,86857.0,0.0,0.0,0,1.0,5.0,6.0,10.0,4.0,2114.0,0.0,3.0,11.0,2114.0,899.0,102.0,838.0,133.0,102.0,40.0
375,313,52.0,6,2,73455.0,0.0,0.0,1,1.0,6.0,5.0,10.0,6.0,2088.0,0.0,3.0,11.0,2088.0,901.0,61.0,757.0,186.0,163.0,20.0
376,9274,61.0,4,3,80950.0,0.0,0.0,1,1.0,6.0,7.0,9.0,4.0,1213.0,0.0,3.0,11.0,1213.0,525.0,147.0,112.0,219.0,147.0,63.0
377,8737,44.0,3,2,55563.0,0.0,1.0,0,1.0,2.0,0.0,3.0,6.0,43.0,0.0,3.0,11.0,43.0,29.0,1.0,9.0,2.0,0.0,2.0
378,10972,52.0,6,2,72298.0,0.0,0.0,1,1.0,4.0,3.0,6.0,2.0,939.0,0.0,3.0,11.0,939.0,625.0,35.0,169.0,58.0,17.0,35.0
379,8204,51.0,4,4,78041.0,0.0,0.0,0,1.0,4.0,4.0,9.0,4.0,1319.0,0.0,3.0,11.0,1319.0,482.0,35.0,553.0,72.0,160.0,17.0
380,9449,64.0,2,5,79761.0,0.0,1.0,0,1.0,5.0,2.0,11.0,6.0,605.0,0.0,3.0,11.0,605.0,415.0,5.0,124.0,15.0,35.0,11.0
381,49,52.0,2,2,20587.0,1.0,0.0,0,1.0,1.0,1.0,2.0,14.0,25.0,0.0,3.0,11.0,25.0,2.0,3.0,6.0,4.0,1.0,9.0
382,11178,50.0,2,3,54730.0,1.0,0.0,0,1.0,1.0,0.0,3.0,14.0,32.0,0.0,3.0,11.0,32.0,15.0,2.0,10.0,0.0,1.0,4.0
383,6260,67.0,5,3,82384.0,0.0,0.0,1,1.0,3.0,10.0,13.0,2.0,1957.0,0.0,3.0,11.0,1957.0,984.0,51.0,432.0,180.0,120.0,190.0
384,10212,36.0,5,3,42386.0,1.0,0.0,0,1.0,3.0,0.0,3.0,16.0,100.0,0.0,3.0,11.0,100.0,65.0,4.0,16.0,0.0,4.0,11.0
386,10304,63.0,4,2,54450.0,0.0,0.0,0,1.0,1.0,1.0,2.0,16.0,60.0,0.0,3.0,11.0,60.0,6.0,1.0,7.0,23.0,4.0,19.0
387,2874,34.0,3,4,35388.0,1.0,0.0,0,1.0,1.0,0.0,3.0,14.0,32.0,0.0,3.0,11.0,32.0,6.0,4.0,7.0,4.0,3.0,8.0
388,10913,38.0,2,3,31385.0,1.0,0.0,1,1.0,1.0,0.0,2.0,16.0,27.0,0.0,3.0,11.0,27.0,3.0,2.0,12.0,0.0,1.0,9.0
389,7725,57.0,4,4,76800.0,0.0,0.0,0,1.0,4.0,4.0,7.0,2.0,641.0,0.0,3.0,11.0,641.0,173.0,26.0,255.0,35.0,71.0,81.0
390,4351,67.0,3,2,37244.0,1.0,1.0,1,1.0,1.0,1.0,2.0,14.0,55.0,0.0,3.0,11.0,55.0,18.0,2.0,10.0,0.0,0.0,25.0
391,11086,38.0,2,1,25707.0,1.0,0.0,0,1.0,1.0,0.0,3.0,14.0,21.0,0.0,3.0,11.0,21.0,1.0,6.0,2.0,3.0,6.0,3.0
392,1940,36.0,4,2,25252.0,1.0,0.0,0,1.0,1.0,0.0,2.0,16.0,18.0,0.0,3.0,11.0,18.0,1.0,3.0,4.0,2.0,2.0,6.0
393,4320,43.0,2,2,60152.0,0.0,1.0,0,1.0,6.0,4.0,12.0,6.0,943.0,0.0,3.0,11.0,943.0,325.0,83.0,300.0,86.0,58.0,91.0
394,6271,70.0,4,5,50870.0,0.0,1.0,0,1.0,2.0,0.0,3.0,10.0,63.0,0.0,3.0,11.0,63.0,53.0,0.0,8.0,0.0,0.0,2.0
395,3009,60.0,6,5,71670.0,0.0,0.0,1,1.0,5.0,3.0,6.0,12.0,1766.0,0.0,3.0,11.0,1766.0,1462.0,16.0,128.0,0.0,0.0,160.0
396,2569,35.0,4,2,17323.0,0.0,0.0,0,1.0,1.0,0.0,3.0,16.0,46.0,0.0,3.0,11.0,46.0,3.0,14.0,17.0,6.0,1.0,5.0
397,5029,76.0,4,2,18100.0,0.0,0.0,0,1.0,0.0,0.0,3.0,10.0,14.0,0.0,3.0,11.0,14.0,3.0,1.0,2.0,4.0,3.0,1.0
398,6963,75.0,2,2,77457.0,0.0,0.0,1,1.0,2.0,5.0,10.0,2.0,1157.0,0.0,3.0,11.0,1157.0,675.0,11.0,400.0,15.0,45.0,11.0
399,11101,31.0,5,2,89891.0,0.0,0.0,1,1.0,11.0,6.0,8.0,8.0,836.0,0.0,3.0,11.0,836.0,412.0,22.0,132.0,59.0,28.0,183.0
400,4607,63.0,5,2,71367.0,0.0,0.0,0,1.0,4.0,5.0,7.0,4.0,777.0,0.0,3.0,11.0,777.0,227.0,23.0,389.0,42.0,21.0,75.0
401,10241,47.0,3,4,11448.0,0.0,0.0,0,1.0,1.0,0.0,2.0,12.0,14.0,0.0,3.0,11.0,14.0,0.0,0.0,0.0,6.0,2.0,6.0
402,4310,78.0,4,2,80589.0,0.0,0.0,1,1.0,5.0,10.0,5.0,2.0,1428.0,0.0,3.0,11.0,1428.0,507.0,93.0,520.0,242.0,40.0,26.0
403,6184,53.0,4,5,68462.0,0.0,0.0,0,1.0,3.0,3.0,8.0,2.0,1670.0,0.0,3.0,11.0,1670.0,561.0,64.0,785.0,84.0,128.0,48.0
404,1077,48.0,5,2,56715.0,0.0,0.0,0,1.0,7.0,3.0,4.0,8.0,1020.0,0.0,3.0,11.0,1020.0,258.0,105.0,239.0,237.0,172.0,9.0
405,9347,66.0,5,3,50943.0,0.0,1.0,0,1.0,1.0,0.0,3.0,10.0,46.0,0.0,3.0,11.0,46.0,31.0,0.0,7.0,2.0,0.0,6.0
406,3969,48.0,5,3,43018.0,0.0,1.0,0,1.0,2.0,2.0,2.0,10.0,133.0,0.0,3.0,11.0,133.0,35.0,4.0,17.0,7.0,6.0,64.0
407,7832,63.0,4,3,77520.0,0.0,1.0,1,1.0,8.0,7.0,7.0,8.0,1526.0,0.0,3.0,11.0,1526.0,940.0,44.0,396.0,0.0,88.0,58.0
408,7264,44.0,2,4,52195.0,2.0,1.0,0,1.0,1.0,0.0,2.0,16.0,17.0,0.0,3.0,11.0,17.0,12.0,0.0,4.0,0.0,0.0,1.0
409,1553,76.0,5,2,82657.0,0.0,0.0,1,1.0,7.0,5.0,10.0,8.0,2283.0,0.0,3.0,11.0,2283.0,966.0,168.0,672.0,246.0,105.0,126.0
410,4552,31.0,4,2,51373.0,0.0,0.0,0,1.0,3.0,5.0,3.0,8.0,393.0,0.0,3.0,11.0,393.0,83.0,2.0,101.0,64.0,26.0,117.0
411,2727,49.0,5,2,57100.0,0.0,0.0,0,1.0,3.0,3.0,6.0,6.0,409.0,0.0,3.0,11.0,409.0,181.0,21.0,69.0,39.0,3.0,96.0
412,2147,53.0,5,2,76653.0,0.0,0.0,1,1.0,4.0,7.0,11.0,4.0,2279.0,0.0,3.0,11.0,2279.0,736.0,63.0,946.0,219.0,189.0,126.0
413,8755,76.0,4,3,68657.0,0.0,0.0,0,1.0,3.0,5.0,9.0,14.0,1196.0,0.0,3.0,11.0,1196.0,482.0,34.0,471.0,119.0,68.0,22.0
414,2724,41.0,2,3,36143.0,1.0,0.0,0,1.0,0.0,1.0,2.0,6.0,19.0,0.0,3.0,11.0,19.0,12.0,0.0,1.0,0.0,0.0,6.0
415,7396,56.0,4,2,80398.0,0.0,0.0,1,1.0,5.0,8.0,12.0,6.0,1597.0,0.0,3.0,11.0,1597.0,342.0,51.0,936.0,207.0,35.0,26.0
416,10095,47.0,4,5,74165.0,0.0,0.0,0,1.0,5.0,4.0,10.0,4.0,1293.0,0.0,3.0,11.0,1293.0,1001.0,12.0,240.0,16.0,12.0,12.0
417,4947,56.0,2,4,89572.0,0.0,0.0,1,1.0,7.0,7.0,9.0,8.0,2059.0,0.0,3.0,11.0,2059.0,606.0,24.0,974.0,197.0,194.0,64.0
418,5049,48.0,5,5,30351.0,1.0,0.0,0,1.0,3.0,0.0,2.0,18.0,46.0,0.0,3.0,11.0,46.0,14.0,0.0,24.0,3.0,3.0,2.0
419,5602,33.0,5,5,66973.0,0.0,0.0,0,1.0,8.0,7.0,12.0,6.0,1282.0,0.0,3.0,11.0,1282.0,466.0,22.0,432.0,147.0,113.0,102.0
420,3698,39.0,5,2,78687.0,0.0,0.0,1,1.0,4.0,6.0,8.0,4.0,2130.0,0.0,3.0,11.0,2130.0,817.0,185.0,687.0,145.0,55.0,241.0
421,1459,56.0,4,5,69063.0,0.0,1.0,0,1.0,5.0,3.0,5.0,6.0,928.0,0.0,3.0,11.0,928.0,666.0,35.0,124.0,69.0,8.0,26.0
422,10446,65.0,4,5,82017.0,0.0,0.0,1,1.0,5.0,4.0,7.0,4.0,729.0,0.0,3.0,11.0,729.0,184.0,23.0,446.0,30.0,23.0,23.0
423,8663,48.0,3,2,39996.0,1.0,1.0,0,1.0,1.0,0.0,2.0,12.0,15.0,0.0,3.0,11.0,15.0,11.0,0.0,3.0,0.0,0.0,1.0
424,1891,42.0,3,3,78789.0,0.0,0.0,0,1.0,4.0,6.0,5.0,4.0,1754.0,0.0,3.0,11.0,1754.0,667.0,50.0,850.0,21.0,83.0,83.0
425,4910,55.0,3,2,68743.0,0.0,0.0,0,1.0,11.0,5.0,13.0,14.0,2074.0,0.0,3.0,11.0,2074.0,1132.0,134.0,384.0,175.0,134.0,115.0
426,2066,73.0,5,2,38823.0,0.0,1.0,0,1.0,2.0,1.0,3.0,12.0,114.0,0.0,3.0,11.0,114.0,70.0,0.0,11.0,2.0,8.0,23.0
427,3525,52.0,5,2,38200.0,1.0,1.0,0,1.0,1.0,0.0,2.0,14.0,17.0,0.0,3.0,11.0,17.0,12.0,0.0,4.0,0.0,0.0,1.0
428,5396,34.0,4,2,68487.0,0.0,0.0,0,1.0,9.0,7.0,13.0,8.0,1366.0,0.0,3.0,11.0,1366.0,758.0,12.0,385.0,33.0,89.0,89.0
429,10314,74.0,4,5,83837.0,0.0,0.0,1,1.0,9.0,10.0,5.0,8.0,1318.0,0.0,3.0,11.0,1318.0,847.0,66.0,119.0,86.0,89.0,111.0
430,8427,66.0,2,3,64857.0,0.0,0.0,0,1.0,7.0,5.0,10.0,8.0,1540.0,0.0,3.0,11.0,1540.0,556.0,14.0,717.0,210.0,0.0,43.0
431,10037,29.0,2,2,74293.0,0.0,0.0,0,1.0,5.0,4.0,6.0,0.0,1127.0,0.0,3.0,11.0,1127.0,375.0,152.0,335.0,93.0,91.0,81.0
432,9239,61.0,4,3,61923.0,0.0,2.0,0,1.0,2.0,1.0,4.0,6.0,126.0,0.0,3.0,11.0,126.0,92.0,4.0,18.0,3.0,3.0,6.0
433,2565,67.0,3,3,70638.0,0.0,0.0,1,1.0,4.0,5.0,10.0,6.0,1334.0,0.0,3.0,11.0,1334.0,1016.0,12.0,215.0,16.0,12.0,63.0
434,1029,52.0,5,5,64413.0,0.0,1.0,0,1.0,5.0,1.0,5.0,10.0,279.0,0.0,3.0,11.0,279.0,200.0,5.0,44.0,0.0,10.0,20.0
435,9888,53.0,5,2,68695.0,0.0,0.0,0,1.0,4.0,4.0,7.0,4.0,1091.0,0.0,3.0,11.0,1091.0,458.0,81.0,356.0,106.0,50.0,40.0
436,4102,47.0,4,4,37284.0,1.0,1.0,0,1.0,0.0,0.0,3.0,12.0,23.0,0.0,3.0,11.0,23.0,11.0,1.0,2.0,2.0,1.0,6.0
437,9400,64.0,2,4,85485.0,0.0,0.0,0,1.0,6.0,6.0,6.0,4.0,1383.0,0.0,3.0,11.0,1383.0,630.0,26.0,611.0,44.0,18.0,54.0
438,10219,50.0,5,2,54450.0,1.0,0.0,0,1.0,1.0,0.0,3.0,16.0,38.0,0.0,3.0,11.0,38.0,6.0,2.0,15.0,6.0,6.0,3.0
439,5423,39.0,5,2,28359.0,1.0,0.0,0,1.0,1.0,0.0,2.0,14.0,16.0,0.0,3.0,11.0,16.0,6.0,0.0,5.0,2.0,1.0,2.0
440,9958,50.0,4,2,65685.0,0.0,1.0,0,1.0,9.0,2.0,9.0,10.0,769.0,0.0,3.0,11.0,769.0,642.0,14.0,49.0,0.0,7.0,57.0
441,819,77.0,6,2,63285.0,0.0,0.0,0,1.0,6.0,5.0,13.0,6.0,1103.0,0.0,3.0,11.0,1103.0,508.0,124.0,249.0,50.0,38.0,134.0
442,9286,62.0,5,3,83151.0,0.0,0.0,0,1.0,5.0,9.0,4.0,6.0,747.0,0.0,3.0,11.0,747.0,407.0,28.0,100.0,120.0,74.0,18.0
443,7042,39.0,4,2,36790.0,0.0,0.0,0,1.0,2.0,1.0,2.0,18.0,66.0,0.0,3.0,11.0,66.0,3.0,3.0,14.0,15.0,21.0,10.0
444,2295,68.0,4,5,62670.0,0.0,1.0,0,1.0,5.0,3.0,13.0,6.0,825.0,0.0,3.0,11.0,825.0,539.0,30.0,92.0,80.0,46.0,38.0
445,7679,37.0,2,5,30298.0,0.0,0.0,0,1.0,1.0,1.0,3.0,6.0,28.0,0.0,3.0,11.0,28.0,6.0,3.0,12.0,6.0,1.0,0.0
446,6543,77.0,5,3,62847.0,0.0,0.0,0,1.0,3.0,6.0,4.0,4.0,1612.0,0.0,3.0,11.0,1612.0,521.0,168.0,706.0,80.0,76.0,61.0
447,6958,45.0,4,3,27889.0,1.0,0.0,0,1.0,1.0,1.0,2.0,12.0,26.0,0.0,3.0,11.0,26.0,14.0,0.0,4.0,0.0,0.0,8.0
